url|user|id|date|text|isReply
https://twitter.com/spectroul/status/1398675615461646340|spectroul|1398675615461646340|2021-05-29T16:20:27.000Z|a juliette apoiando os protestos fora bolsonaro no instagram dela. o murro em quem tenta forçar ela como omissa. <MEDIA>|False
https://twitter.com/luixfilh0/status/1402005926614274057|luixfilh0|1402005926614274057|2021-06-07T20:53:55.000Z|Lorde voltando com um dedo a menos para garantir a reeleição do Lula em 2022. EU ACREDITO <MEDIA>|False
https://twitter.com/bolsoshelby/status/1259292224669376512|bolsoshelby|1259292224669376512|2020-05-10T01:20:37.000Z|Equino Lula livreeee...óóóóinnnn <MEDIA>|True
https://twitter.com/Sofimagal/status/990662497907732482|Sofimagal|990662497907732482|2018-04-29T18:41:59.000Z|A farsa do triplex, que começou com matérias exaustivas da Globo em seus jornais e telejornais, levou à prisão de Lula. A nova farsa é a delação (sem provas, é claro) de Palocci????????????? Globo não engana mais. Globo alimenta os neo nazistas fascistas escravistas. <MEDIA>|False
https://twitter.com/rodrigonelson/status/1242621892533633025|rodrigonelson|1242621892533633025|2020-03-25T01:18:40.000Z|Indefensável! Seu pronunciamento, Presidente @jairbolsonaro . Peça outra coletiva, informe que não deseja o país com a economia quebrada sim, mas demonstre o que sabemos que é. HUMANO E ÍNTEGRO. Eu votei no Sr. assim como 54 milhões. FAÇA ISSO PELO BRASIL. 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 <MEDIA>|False
https://twitter.com/cxtrasfeld/status/1242620852404768768|cxtrasfeld|1242620852404768768|2020-03-25T01:14:32.000Z|Eu ainda vou ter o block dessa praga neh @jairbolsonaro <MEDIA>|True
https://twitter.com/TvPrefeito/status/1472581771644571650|TvPrefeito|1472581771644571650|2021-12-19T14:57:08.000Z|Ao menos 290 parlamentares receberam maior parte do orçamento secreto, maioria aliada de Bolsonaro|False
https://twitter.com/crisdantasvicen/status/1291003395827019776|crisdantasvicen|1291003395827019776|2020-08-05T13:29:29.000Z|A maior ponte ferroviária da América Latina, em 11 meses do Governo BOLSONARO. Alguém viu isso na mídia nos canais de televisão?? Já q vcs só pública notícias ruins?! vai uma, de várias outras notícias boas q tem no governo JB. <MEDIA>|True
https://twitter.com/Leosobbbbb/status/839125252835852288|Leosobbbbb|839125252835852288|2017-03-07T14:47:05.000Z|Ai quando sai essas pesquisas dando Lula na frente, ai o cara não sabe pq? kkkkkkkkkkkkkkkk <MEDIA>|True
https://twitter.com/eurobo9/status/881403934652452864|eurobo9|881403934652452864|2017-07-02T06:47:28.000Z|Olha @deltanmd ! Lula é dono da coca-cola. <MEDIA>|False
https://twitter.com/extranababi/status/1369053594364870656|extranababi|1369053594364870656|2021-03-08T22:33:07.000Z|"entre lula e bolsonaro eu prefiro a morte" <MEDIA>|False
https://twitter.com/Lontra_01/status/1472577006399373316|Lontra_01|1472577006399373316|2021-12-19T14:38:12.000Z|Com certeza, E o pior que os Defensores eles vão na frente nessa caminhada, o que tem de gente que botou plaquinha fora bolsonaro, defendeu vacina,hoje está a sete palmos abaixo da terra e pior que eu descobri isso aqui <MEDIA>|True
https://twitter.com/paolafuhrmann/status/1267420582158704641|paolafuhrmann|1267420582158704641|2020-06-01T11:39:48.000Z|Espero que na vez do Bolsonaro a faca esteja mais afiada <MEDIA>|True
https://twitter.com/fernandapsol/status/1242623274535788555|fernandapsol|1242623274535788555|2020-03-25T01:24:10.000Z|FORA BOLSONARO JÁ! IMPEACHMENT URGENTE! 🚨 300 mil pessoas já assinaram a petição de apoio ao pedido de impeachment do genocida Bolsonaro. Ainda é pouco perto da raiva popular. Ajude a chegar em 1 milhão! Apoie e ajude a retuitar: <LINK> <MEDIA>|False
https://twitter.com/DCP4RKER/status/1369053781892141058|DCP4RKER|1369053781892141058|2021-03-08T22:33:52.000Z|feh O PAI TA ON justiça #vem2022 trump É 13 lili eleições 2022 Lula ciro Lulinha bozo Curitiba Dólar <MEDIA>|True
https://twitter.com/palomaariston/status/1369055397630390275|palomaariston|1369055397630390275|2021-03-08T22:40:17.000Z|LULA PRESIDENTE!! <MEDIA>|False
https://twitter.com/vonivar/status/1354889372433178626|vonivar|1354889372433178626|2021-01-28T20:29:33.000Z|Bolsonaro critica isolamento novamente: 'Brasileiro é forte' e 'não tem medo do perigo' <LINK> <MEDIA>|False
https://twitter.com/Rodrigo63313219/status/1420407199051010050|Rodrigo63313219|1420407199051010050|2021-07-28T15:34:00.000Z|Você é tão burro quanto o Bolsonaro!! 🤦🏻 🤦🏻 🤦🏻 🤦🏻 🤦🏻 <MEDIA>|True
https://twitter.com/ClarissaCorban/status/1055172881926238209|ClarissaCorban|1055172881926238209|2018-10-24T19:03:13.000Z|Olha para bolsonaro, escuta o q ele fala, procura por VC mesmo e analisar tudo, sem ódio ao PT, sem orgulho ou adoração ao seu lado dessa disputa! #viravoto #Bolsonaro Falas de bolsonaro ditas por crianças: <MEDIA>|False
https://twitter.com/BetaoBolsonaro1/status/1242622550162567168|BetaoBolsonaro1|1242622550162567168|2020-03-25T01:21:17.000Z|Bolsonaro fecha isso ai <MEDIA>|True
https://twitter.com/Lito02BR/status/1386174736976187393|Lito02BR|1386174736976187393|2021-04-25T04:26:25.000Z|LULA SE ENCONTRA COM RENAN CALHEIROS E LÍDERES DO CENTRÃO|False
https://twitter.com/raolliver/status/1242622533444100097|raolliver|1242622533444100097|2020-03-25T01:21:13.000Z|Gripizinha né 👉 🤮 🤡 💩 💩 💩 #BolsonaroGenocida <MEDIA>|True
https://twitter.com/qinguim/status/1242622153264160768|qinguim|1242622153264160768|2020-03-25T01:19:42.000Z|Do que adianta meus pais que fazem do grupo de risco tentarem se resguardar em casa se vocês obrigam minha irmã mais nova a sair em meio a uma pandemia para vender seguro de cartão de crédito? @jairbolsonaro <MEDIA>|False
https://twitter.com/aeciofaraujo/status/1111255849236946944|aeciofaraujo|1111255849236946944|2019-03-28T13:16:55.000Z|A quentinha vem em embalagem descartavel TEMER PRESO LIGA PRO LULA! <LINK> <MEDIA>|True
https://twitter.com/AniracT/status/1369054146775707652|AniracT|1369054146775707652|2021-03-08T22:35:19.000Z|Aquele Boa noite .... @LulaOficial <MEDIA>|False
https://twitter.com/rosepaixao_on/status/1430058802192298021|rosepaixao_on|1430058802192298021|2021-08-24T06:46:02.000Z|L de Sonho que se chama Lula 🥰 🥰 🥰 🥰 🥰 🥰 🥰 🥰 <MEDIA>|False
https://twitter.com/pontoBA/status/955495477394509825|pontoBA|955495477394509825|2018-01-22T17:40:48.000Z|Perímetro do TRF-4 será bloqueado antes do julgamento de Lula - #Agora, no bahia.ba! - <LINK> <MEDIA>|False
https://twitter.com/LeandroJC84/status/1447238565864386560|LeandroJC84|1447238565864386560|2021-10-10T16:32:17.000Z|Imagina o filho de Eunicio Oliveira, como deputado federal. Só mesmo um merda como Lula pra trazer esses pesadelos do passado de volta ao seu governo pró-banqueiro. <MEDIA>|False
https://twitter.com/Laurinha_2050/status/1435357925917302784|Laurinha_2050|1435357925917302784|2021-09-07T21:42:51.000Z|Sentiram? @lhmandetta, @RodrigoMaia , @freire_roberto , comunista, @Osmarazis, @SenadoFederal , omisso, procrastinado, @FHC , @LulaOficial , e asseclas <MEDIA>|False
https://twitter.com/goticasulista/status/1369056874801356803|goticasulista|1369056874801356803|2021-03-08T22:46:09.000Z|Ah pronto,vão começar a chupar o pau do lula agr 🤡 🤌 <MEDIA>|False
https://twitter.com/gildotorresf/status/1320800639845359624|gildotorresf|1320800639845359624|2020-10-26T18:53:06.000Z|Segundo o presidente Bolsonaro, "não pode um Juiz decidir se vocenpode ou não tomar a VACHINA". <MEDIA>|False
https://twitter.com/RuMeireles/status/1139335710186643456|RuMeireles|1139335710186643456|2019-06-14T00:56:15.000Z|Lula na rede/TVT. Que entrevista. Quanta sensatez. #VazaJato #FarsaJato #LulaLivre <MEDIA>|False
https://twitter.com/LenhariRicardo/status/1237385571334381569|LenhariRicardo|1237385571334381569|2020-03-10T14:31:24.000Z|Só rindo, o governo Bolsonaro é um Fracasso total ... <MEDIA>|True
https://twitter.com/jenniefntasy/status/1369058767036375043|jenniefntasy|1369058767036375043|2021-03-08T22:53:40.000Z|O LULA MULHER <MEDIA>|True
https://twitter.com/TheCrioulla/status/1371431681295581198|TheCrioulla|1371431681295581198|2021-03-15T12:02:47.000Z|A CIRANDA DOS BOLSONARO Ex-mulher de Bolsonaro ficou com R$ 54 mil de conta de assessora na Câmara @UOLNoticias @UOL|False
https://twitter.com/Robson_888/status/1369057644296683528|Robson_888|1369057644296683528|2021-03-08T22:49:12.000Z|Nasdaq tbem. O Lula é foda mesmo <MEDIA>|True
https://twitter.com/isabeatle/status/1369058293595992065|isabeatle|1369058293595992065|2021-03-08T22:51:47.000Z|Comemorando ao estilo @LulaOficial , que, como bom brasileiro, gosta de uma cachacinha! <MEDIA>|False
https://twitter.com/Mrciandra/status/1055176795069313024|Mrciandra|1055176795069313024|2018-10-24T19:18:46.000Z|Porque será que o advogado do Adélio, que esfaqueou Bolsonaro, está nesse evento ao lado do "poste"? #BolsonaroPresidente <MEDIA>|False
https://twitter.com/SoniaMa82630720/status/1365007331340263427|SoniaMa82630720|1365007331340263427|2021-02-25T18:34:43.000Z|Auditor que acusava Corregedoria da Receita de perseguir Flávio Bolsonaro é demitido por esquema de respiradores <LINK>|False
https://twitter.com/blogdadireita/status/1369057641687834627|blogdadireita|1369057641687834627|2021-03-08T22:49:12.000Z|As viúvas do Lula não demoraram muito pra começar a aparecer! <MEDIA>|False
https://twitter.com/cfcam_rs/status/1417849078134759425|cfcam_rs|1417849078134759425|2021-07-21T14:08:57.000Z|🥁 TE ORGANIZA E VEM COM A GENTE PRO #24J! 🚩 Precisamos dar um basta em Bolsonaro, Mourão e seus aliados! No próximo sábado, ocuparemos as ruas de Porto Alegre, a partir das 15h, com concentração em frente à Prefeitura. 🗣️ MULHERADA NA RUA! 🔥 (+) <MEDIA>|False
https://twitter.com/agora_rn/status/1427733342401744899|agora_rn|1427733342401744899|2021-08-17T20:45:29.000Z|CPI: Auditor diz que Bolsonaro recebeu arquivo por aplicativo e divulgou como se fosse oficial - <LINK> <MEDIA>|False
https://twitter.com/Sandroka131/status/1438214577121017865|Sandroka131|1438214577121017865|2021-09-15T18:54:10.000Z|Gleisi enfrenta bolsonaristas na câmara, que usam o plenário para disseminar mentiras sobre o PT e o Presidente Lula. Grande Gleisi! #LulaPresidente2022|False
https://twitter.com/vonivar/status/1372267136500985860|vonivar|1372267136500985860|2021-03-17T19:22:35.000Z|O poço de Bolsonaro <LINK> <MEDIA>|False
https://twitter.com/tiagoooliveira/status/1171866702214291457|tiagoooliveira|1171866702214291457|2019-09-11T19:22:48.000Z|E o quanto o @PSDBoficial @geraldoalckmin gastou em horas de TV denunciando o histórico de um político desequilibrado e potencial déspota para hoje o partido ter uma.vergonhosa subserviência ao gov #Bolsonaro <LINK> <MEDIA>|True
https://twitter.com/_LEM0NB0Y/status/1242624653887143936|_LEM0NB0Y|1242624653887143936|2020-03-25T01:29:38.000Z|si,bolsonaro morra,morra agora <MEDIA>|False
https://twitter.com/RampassoPunk/status/1420406726134751239|RampassoPunk|1420406726134751239|2021-07-28T15:32:08.000Z|Tomar no cu, isso é demais até pro Bolsonaro, o maluco tirando foto com neta de nazi/líder de partido neonazi <MEDIA>|False
https://twitter.com/Deize83929807/status/1275279050546851840|Deize83929807|1275279050546851840|2020-06-23T04:06:33.000Z|Bolsonaro tinha razão!! Contratos com a maior Indústria farmacêutica da China em agosto do ano passado, isso ngm investiga? Ficará marcado na história o maior e mais absurdo golpe mundial p um tipo infeliz de gripe! Um golpe envolvendo vidas! CANALHAS! #FechadoComBolsonaroAte2026 <MEDIA>|False
https://twitter.com/ivancleimm/status/1259292180990119939|ivancleimm|1259292180990119939|2020-05-10T01:20:27.000Z|EU nunca vi foto de Sarney, Collor, Itamar, FHC, Lula, Dilma e Temer com camisa do Bahia. Obrigado @jairbolsonaro ! <MEDIA>|False
https://twitter.com/flaviomsilveira/status/1248245564933718017|flaviomsilveira|1248245564933718017|2020-04-09T13:45:08.000Z|"É só um gripezinha"....quem falou isto ? Bolsonaro ? não dois especialistas no assunto que quase morreram se não seguissem conselhos do PR Bolsonaro. @veramagalhaes @BlogdoNoblat isto não publicam, né ? <MEDIA>|False
https://twitter.com/estevaoribeiro/status/1359244921530646529|estevaoribeiro|1359244921530646529|2021-02-09T20:56:57.000Z|O STF vai liberar as gravações da Lava-Jato para @LulaOficial ? Fala aí, @xuxameneghel <MEDIA>|False
https://twitter.com/AlbernazSantos/status/1399407567969959936|AlbernazSantos|1399407567969959936|2021-05-31T16:48:58.000Z|Gabinete do Ódio da Deputada Joice com práticas criminosas. @CarlaZambelli38 @Biakicis @jairbolsonaro Venha conferir! 👇 👇 👇 👇 👇 👇 <LINK> <MEDIA>|False
https://twitter.com/vando_correia/status/839127096857350144|vando_correia|839127096857350144|2017-03-07T14:54:24.000Z|HOMENAGEM AO POVO DO SÃO FRANCISCO #Lula #Dilma #PT <LINK> <MEDIA>|False
https://twitter.com/AntonioLyra/status/1386283866516717571|AntonioLyra|1386283866516717571|2021-04-25T11:40:04.000Z|Via @estadao : Cantanhêde: 'Objetivo é usar Exército contra a CPI, o STF e Lula, não contra o caos' -|False
https://twitter.com/Raaquelollive/status/1369056310126346244|Raaquelollive|1369056310126346244|2021-03-08T22:43:54.000Z|Lula pode ser eleito presidente/ Lula pode ser eleito presidente <MEDIA>|False
https://twitter.com/Bru_Anderson/status/1398675309109694468|Bru_Anderson|1398675309109694468|2021-05-29T16:19:14.000Z|Fora Bolsonaro! Viva o Sus! Viva a ciência! Fora obscurantismo. Vai tomar no cu seu genocida maldito! <MEDIA>|False
https://twitter.com/itelmaroliveira/status/1242617793494888449|itelmaroliveira|1242617793494888449|2020-03-25T01:02:23.000Z|Bolsonaro se torna hoje responsável pelas mortes que acontecerem por conta do coronavírus!!! Genocida, incompetente, sua irresponsabilidade não será esquecida!! #elenao #elenunca #naopassarao <MEDIA>|False
https://twitter.com/luizettocd/status/1420410199576354817|luizettocd|1420410199576354817|2021-07-28T15:45:56.000Z|Que piada hilária,Bolsonaro até 2026.kkkkkkkkkk <MEDIA>|True
https://twitter.com/Theuspg2/status/1120338149736103936|Theuspg2|1120338149736103936|2019-04-22T14:46:44.000Z|Aquele momento em que você pega um ônibus que passa por um conjunto habitacional e tem um adesivo no portão de Bolsonaro. <MEDIA>|False
https://twitter.com/Saladamandra/status/1369058256363126789|Saladamandra|1369058256363126789|2021-03-08T22:51:38.000Z|Bts vermelho pra comemorar o comeback do lula #NovaFotoDoPerfil <MEDIA>|False
https://twitter.com/marioandrrade/status/1333473658212376579|marioandrrade|1333473658212376579|2020-11-30T18:11:09.000Z|a cara do bolsonaro ja diz tudo <MEDIA>|False
https://twitter.com/Erivaldovascon2/status/1369056308729614341|Erivaldovascon2|1369056308729614341|2021-03-08T22:43:54.000Z|Ela tem um olho bonito e fala a verdade fala a verdade 😃 bolsonaro sempre foi petista. Acabou com a lava jato para beneficiar o Lula. Sinto muito seu baba ovo o seu 17 virou 13... 😀 😀 😀 <MEDIA>|True
https://twitter.com/carlosbotelho42/status/1242620588662968323|carlosbotelho42|1242620588662968323|2020-03-25T01:13:29.000Z|MEU DEUS ESSES CARAS QUEREM QUE O PAÍS QUEBRE. ESTA CLARO QUE QUEREM DERRUBAR O PRESIDENTE A TODO CUSTO E VÃO USAR ESSA GRIPE PRA ISSO. O PRESIDENTE @jairbolsonaro TEM QUE DECRETAR #EstadoDeSitio URGENTEMENTE. <MEDIA>|False
https://twitter.com/BrasiliaOng/status/1315002574140039173|BrasiliaOng|1315002574140039173|2020-10-10T18:53:39.000Z|AGORA! Bolsonaro faz revelações do seu passado, fala de LULA, MORO, COLLOR, GLOBO, KASSIO e m... <MEDIA>|False
https://twitter.com/VEJA/status/1257370580317282304|VEJA|1257370580317282304|2020-05-04T18:04:41.000Z|Enquanto Bolsonaro fala em golpe, Pará recebe 139 respiradores da China (via @radaronline ) <LINK> <MEDIA>|False
https://twitter.com/PATRlOTAS/status/1016782773716209664|PATRlOTAS|1016782773716209664|2018-07-10T20:34:38.000Z|O Movimento Direita Amazonas fez uma grande homenagem para Jair Bolsonaro, Amazonas esta com Bolsonaro. <MEDIA>|False
https://twitter.com/Felipe_Oif/status/1242624285555994624|Felipe_Oif|1242624285555994624|2020-03-25T01:28:11.000Z|RAJADÃO HINO OFICIAL DA QUEDA DE BOLSONARO #111Album #ForaBolsonaro <MEDIA>|False
https://twitter.com/ConservadoraFie/status/1257375790876016642|ConservadoraFie|1257375790876016642|2020-05-04T18:25:24.000Z|Relincha.... Tu nunca foi Bolsonaro. BABACA. <MEDIA>|True
https://twitter.com/tass_assuncao/status/844242636487757826|tass_assuncao|844242636487757826|2017-03-21T17:41:44.000Z|Estadao: OPINIÃO: O Lula de sempre no palanque <LINK> <MEDIA>|False
https://twitter.com/marcio37/status/1359245188082892803|marcio37|1359245188082892803|2021-02-09T20:58:01.000Z|Na sua opinião, LULA será ou não será inocentado nos processos, podendo assim se candidatar à PRESIDÊNCIA EM 2022?|False
https://twitter.com/PauloRRabelo17/status/1371437361566003207|PauloRRabelo17|1371437361566003207|2021-03-15T12:25:21.000Z|Porto Alegre tem fila para registro de óbitos em meio ao avanço do coronavírus. ENQUANTO ISSO DESCEREBRADOS PROMOVEM CARREATAS A FAVOR DA MORTE E DO GENOCIDA BOLSONARO. @estadao :|False
https://twitter.com/Neein_RIP/status/1242623487862362112|Neein_RIP|1242623487862362112|2020-03-25T01:25:00.000Z|#ForaBol卐onaro O Bolsonaro não consegue falar UMA verdade!? <MEDIA>|False
https://twitter.com/alvaromsantos1/status/1242618320521699329|alvaromsantos1|1242618320521699329|2020-03-25T01:04:29.000Z|Alguém avise @jairbolsonaro Que Nós acima dos 60 anos estamos na casa dos 30 milhões. Como ele não sabe, mande perguntar a quem sabe calcular a razão e proporção. Avise também que criança não pega mas é um vetor. Ah! Nós votamos... <MEDIA>|False
https://twitter.com/brasil247/status/1271381697473286145|brasil247|1271381697473286145|2020-06-12T09:59:52.000Z|Bom dia 247: Lula reage a FHC e Ciro (12.06.20) <MEDIA>|False
https://twitter.com/nannyelesim/status/1052978890602352640|nannyelesim|1052978890602352640|2018-10-18T17:45:05.000Z|Mestre dos fakes Haddad é Lula 😈 😈 <MEDIA>|True
https://twitter.com/JaugustosRJ/status/1369058211106594816|JaugustosRJ|1369058211106594816|2021-03-08T22:51:28.000Z|Tô aguardando eles se manifestarem... 👊 🤪 🤪 🤣 😂 🤣 😂 🤣 @zehdeabreu #EsquerdistasSeguemEsquerdistas #SegundaLigaDaJusticaSDV #LulaPresidente2022 @LulaOficial <MEDIA>|False
https://twitter.com/eduguim/status/1368573922162130944|eduguim|1368573922162130944|2021-03-07T14:47:04.000Z|Bolsonaro paralisou Banco do Brasil com intervenção <LINK> <MEDIA>|False
https://twitter.com/mdmf01/status/929023997710303232|mdmf01|929023997710303232|2017-11-10T16:32:36.000Z|bolsonaro de cu é rola <MEDIA>|True
https://twitter.com/AOdaine/status/1381259634187644930|AOdaine|1381259634187644930|2021-04-11T14:55:34.000Z|Flávio Bolsonaro aparece em vídeo ao lado do pai de Dr. Jairinho: “Esse tá comigo há bastante tempo” Revista Fórum|False
https://twitter.com/Rafaelyus/status/929026057776386048|Rafaelyus|929026057776386048|2017-11-10T16:40:47.000Z|Num sei o q e mais esdrúxulo aki. O Huck já tratado como presidenciável, ou o Já Bolsonaro, q transparece uma uma intimidade .. <MEDIA>|False
https://twitter.com/marcosjzs1/status/1242618059745083395|marcosjzs1|1242618059745083395|2020-03-25T01:03:26.000Z|Gente o bolsonaro ta pedindo pra tomar um impeachment não é possível BURRO DO CARALHO <MEDIA>|False
https://twitter.com/jlgoncalez/status/1354133788218060800|jlgoncalez|1354133788218060800|2021-01-26T18:27:08.000Z|Bolsonaro egoísta, compra um bi-trem de leite moça e toma tudo sozinho <MEDIA>|False
https://twitter.com/RenataMartinsR3/status/1255455074828066817|RenataMartinsR3|1255455074828066817|2020-04-29T11:13:09.000Z|Aprende com o Douglas @Biakicis @carlosjordy @danielPMERJ @CarlaZambelli38 @BolsonaroSP @jairbolsonaro PROCESSO NESSES JORNAZISTAS <MEDIA>|True
https://twitter.com/roseIoirinha/status/1369057863130288130|roseIoirinha|1369057863130288130|2021-03-08T22:50:05.000Z|levei um sermão de mainha ali pq chamei o lula de lulindo a mulher ficou brava de verdade <MEDIA>|False
https://twitter.com/Allen_drums/status/1237388404792250373|Allen_drums|1237388404792250373|2020-03-10T14:42:39.000Z|Te desafio @jairbolsonaro a dizer quem fraudou as eleições 2018 utilizando da Lawfare pelo então juíz @SF_Moro ,que logo depois da eleições aceitou um cargo de ministro como premiação,o desafio esta lançado! <MEDIA>|False
https://twitter.com/wellington_joi/status/1138788212594413570|wellington_joi|1138788212594413570|2019-06-12T12:40:42.000Z|Em defesa de corruptos, um jornalista estrangeiro investigado em vários países do mundo e amigo do bandido Lula, viola direitos fundamentais da Constituição para atacar o Judiciário no combate ao crime. Mas a OAB diz que, Sergio Moro e Dallagnol tem que se afastar de seus cargos. <MEDIA>|True
https://twitter.com/westhebep/status/1369055276939231233|westhebep|1369055276939231233|2021-03-08T22:39:48.000Z|Pablo Vittar chegando para soltar o Lula. <MEDIA>|False
https://twitter.com/gabimorart/status/1359242118506700802|gabimorart|1359242118506700802|2021-02-09T20:45:49.000Z|Toda vez que eu olho meu gnominho eu lembro do Lula e gosto ainda mais da ilustra que eu fiz <3 @LulaOficial <MEDIA>|False
https://twitter.com/LFBENES/status/1369057114052849669|LFBENES|1369057114052849669|2021-03-08T22:47:06.000Z|URGENTE! FACHIN ANULA CONDENAÇÕES DE LULA! <LINK> <MEDIA>|False
https://twitter.com/nandomtts/status/1359242300690468868|nandomtts|1359242300690468868|2021-02-09T20:46:32.000Z|🚨 🚨 🚨 🚨Maioria do STF decide liberar a Lula mensagens vazadas da Lava Jato.|False
https://twitter.com/EvelynJanielly/status/1242619223626649600|EvelynJanielly|1242619223626649600|2020-03-25T01:08:04.000Z|Todo dia Bolsonaro me faz passar uma raiva diferente <MEDIA>|False
https://twitter.com/Trinida98462604/status/1362553578729181186|Trinida98462604|1362553578729181186|2021-02-19T00:04:22.000Z|Que seja logo Lula 👏 💗"Lula diz que topa ser candidato em 2022 se for para derrotar Bolsonaro"|False
https://twitter.com/PedroMottaB/status/1427733013367037954|PedroMottaB|1427733013367037954|2021-08-17T20:44:11.000Z|Para 57,6% dos brasileiros, Bolsonaro pretende dar golpe, aponta pesquisa @congressoemfoco|False
https://twitter.com/EnockFormiga/status/1213028750750863361|EnockFormiga|1213028750750863361|2020-01-03T09:26:05.000Z|Ibovespa sobe 2,3%, supera 118 mil pontos e abre 2020 com nova máxima histórica. O desempenho avassalador da Bolsa vem acontecendo desde que Bolsonaro assumiu a presidência.|False
https://twitter.com/reinaldoazevedo/status/1398675470737104904|reinaldoazevedo|1398675470737104904|2021-05-29T16:19:53.000Z|Sério que o Bolsonaro tá querendo levar o Malafaia pra sua live ou até mesmo pra CPI?! Um Curto O É da Coisa na @radiobandnewsfm <LINK> <MEDIA>|False
https://twitter.com/nannyelesim/status/1052978922709770240|nannyelesim|1052978922709770240|2018-10-18T17:45:13.000Z|Mestre dos fakes Haddad é Lula 😈 😈 <MEDIA>|True
https://twitter.com/suchabat/status/1354884000876277762|suchabat|1354884000876277762|2021-01-28T20:08:12.000Z|eu sou a personificação do desemprego do governo bolsonaro <MEDIA>|False
https://twitter.com/vonivar/status/1376963207072337923|vonivar|1376963207072337923|2021-03-30T18:23:05.000Z|Juiz que mandou fechar Instituto Lula vai conduzir ação em Brasília|False
https://twitter.com/pagalanxe/status/869993012071354368|pagalanxe|869993012071354368|2017-05-31T19:04:32.000Z|dória sobre saúde: pergunta pro dr. dráuzio dória sobre educação: pergunta pro darcy ribeiro dória sobre gestão: abraço pro lula até quando? <MEDIA>|False
https://twitter.com/esmaelmorais/status/937293697963692032|esmaelmorais|937293697963692032|2017-12-03T12:13:26.000Z|Globo acusa Bolsonaro de nepotismo, após promessa de ‘cortar a grana’ da emissora <LINK> <MEDIA>|False
https://twitter.com/pdaresistencia/status/1255456555576832006|pdaresistencia|1255456555576832006|2020-04-29T11:19:02.000Z|“Não concordo nem discordo”, diz Bolsonaro após críticas de Trump <LINK> <MEDIA>|False
https://twitter.com/istoerondonia/status/1016516487404716033|istoerondonia|1016516487404716033|2018-07-10T02:56:31.000Z|Fórum Nacional de Juízes Criminais defende prisão de Lula como resposta ao resposta do Estado ao criminoso <LINK> <MEDIA>|False
https://twitter.com/fakededeus/status/1242620971338645504|fakededeus|1242620971338645504|2020-03-25T01:15:01.000Z|Eu reclamando da quarentena // Bolsonaro cancelou a quarentena <MEDIA>|False
https://twitter.com/gilsonac1/status/824768984159367168|gilsonac1|824768984159367168|2017-01-27T00:00:23.000Z|Conselho de Medicina investiga vazamento de exames de mulher de Lula <LINK> <MEDIA>|False
